,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
5378,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,13.631401411688074,1.0,No
5379,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,13.362057173342455,1.0,No
5380,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.445846435190953,1.0,No
5381,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.288123812714572,1.0,No
5382,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,XML,14.030917476683582,1.0,No
5383,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,14.114706738532082,1.0,No
5384,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,13.956984116055619,1.0,No
5385,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,XML,13.572781196946432,1.0,No
5386,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,13.65657045879487,1.0,No
5387,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,13.498847836318543,1.0,No
5388,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,13.422883192974608,1.0,No
5389,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.506672454823077,1.0,No
5390,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,13.34894983234668,1.0,No
5391,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,14.091743496315665,1.0,No
5392,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,14.175532758164133,1.0,No
5393,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,14.017810135687725,1.0,No
5394,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,13.633607216578643,1.0,No
5395,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,13.71739647842704,1.0,No
5396,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,13.55967385595064,1.0,No
5397,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,13.290329617605018,1.0,No
5398,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.374118879453524,1.0,No
5399,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.216396256977077,1.0,No
5400,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,13.959189920946159,1.0,No
5401,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,14.042979182794635,1.0,No
5402,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,13.885256560318155,1.0,No
5403,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,13.501053641209033,1.0,No
5404,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,13.584842903057437,1.0,No
5405,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,13.42712028058102,1.0,No
5406,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,13.746073769722814,1.0,No
5407,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,13.82986303157123,1.0,No
5408,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,13.672140409094878,1.0,No
5409,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,XML,14.414934073063923,1.0,No
5410,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,14.498723334912327,1.0,No
5411,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,14.341000712435887,1.0,No
5412,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,XML,13.956797793326777,1.0,No
5413,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,14.040587055175203,1.0,No
5414,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,13.882864432698817,1.0,No
5415,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,13.613520194353228,1.0,No
5416,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,13.697309456201733,1.0,No
5417,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,13.539586833725291,1.0,No
5418,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.282380497694376,1.0,No
5419,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,14.366169759542748,1.0,No
5420,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.20844713706644,1.0,No
5421,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,XML,13.824244217957222,1.0,No
5422,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,13.908033479805692,1.0,No
5423,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,13.750310857329245,1.0,No
5424,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,13.526382485509739,1.0,No
5425,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.610171747358196,1.0,No
5426,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.452449124881733,1.0,No
5427,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,14.195242788850816,1.0,No
5428,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.279032050699278,1.0,No
5429,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.12130942822285,1.0,No
5430,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,13.73710650911371,1.0,No
5431,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,13.8208957709621,1.0,No
5432,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Unformatted data,13.663173148485741,1.0,No
5433,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.393828910140167,1.0,No
5434,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.477618171988643,1.0,No
5435,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.319895549512207,1.0,No
5436,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,14.062689213481333,1.0,No
5437,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.146478475329673,1.0,No
5438,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.98875585285326,1.0,No
5439,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,13.604552933744111,1.0,No
5440,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Compressed XML,13.688342195592584,1.0,No
5441,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Unformatted data,13.530619573116233,1.0,No
5442,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,13.699835531365453,1.0,No
5443,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.783624793213876,1.0,No
5444,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.625902170737486,1.0,No
5445,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,14.36869583470655,1.0,No
5446,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,14.452485096554986,1.0,No
5447,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,14.294762474078624,1.0,No
5448,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,XML,13.910559554969376,1.0,No
5449,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,13.994348816817867,1.0,No
5450,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,13.836626194341394,1.0,No
5451,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,13.567281955995819,1.0,No
5452,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.651071217844295,1.0,No
5453,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.493348595367937,1.0,No
5454,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,14.236142259336948,1.0,No
5455,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,Compressed XML,14.31993152118533,1.0,No
5456,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,Unformatted data,14.16220889870905,1.0,No
5457,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,XML,13.778005979599836,1.0,No
5458,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,13.861795241448304,1.0,No
5459,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,13.704072618971887,1.0,No
5460,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,13.628107975627927,1.0,No
5461,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.711897237476412,1.0,No
5462,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,13.554174614999972,1.0,No
5463,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,XML,14.29696827896903,1.0,No
5464,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Compressed XML,14.380757540817585,1.0,No
5465,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,14.22303491834111,1.0,No
5466,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,XML,13.838831999231989,1.0,No
5467,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,13.922621261080346,1.0,No
5468,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,13.764898638604063,1.0,No
5469,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,13.49555440025843,1.0,No
5470,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.5793436621069,1.0,No
5471,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.421621039630402,1.0,No
5472,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.164414703599515,1.0,No
5473,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,14.248203965448003,1.0,No
5474,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,14.090481342971556,1.0,No
5475,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,XML,13.706278423862377,1.0,No
5476,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,Compressed XML,13.79006768571084,1.0,No
5477,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,13.63234506323446,1.0,No
5478,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,13.977635986142285,1.0,No
5479,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,14.061425247990684,1.0,No
5480,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,13.903702625514304,1.0,No
5481,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,XML,14.64649628948331,1.0,No
5482,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Compressed XML,14.730285551331718,1.0,No
5483,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.572562928855376,1.0,No
5484,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,XML,14.18836000974616,1.0,No
5485,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,14.2721492715946,1.0,No
5486,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,14.114426649118185,1.0,No
5487,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,13.845082410772727,1.0,No
5488,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.928871672621073,1.0,No
5489,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,13.77114905014471,1.0,No
5490,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,XML,14.513942714113792,1.0,No
5491,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.597731975962189,1.0,No
5492,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,Unformatted data,14.440009353485811,1.0,No
5493,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Push-based,XML,14.05580643437668,1.0,No
5494,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,14.139595696225102,1.0,No
5495,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,13.981873073748673,1.0,No
